2022-08-30T21:34:59.465,2022-08-30T21:35:00.309,INIT
2022-08-30T21:35:04.073,2022-08-30T21:36:29.223,EPOCH
2022-08-30T21:36:29.224,2022-08-30T21:37:41.564,EPOCH
2022-08-30T21:37:41.566,2022-08-30T21:38:52.884,EPOCH
2022-08-30T21:38:52.886,2022-08-30T21:40:04.989,EPOCH
2022-08-30T21:40:04.990,2022-08-30T21:41:16.333,EPOCH
2022-08-30T21:41:16.334,2022-08-30T21:42:28.361,EPOCH
2022-08-30T21:42:28.362,2022-08-30T21:43:40.318,EPOCH
2022-08-30T21:43:40.319,2022-08-30T21:44:51.714,EPOCH
2022-08-30T21:44:51.716,2022-08-30T21:46:03.258,EPOCH
2022-08-30T21:46:03.260,2022-08-30T21:47:14.822,EPOCH
2022-08-30T21:47:14.823,2022-08-30T21:48:26.643,EPOCH
2022-08-30T21:48:26.645,2022-08-30T21:49:38.320,EPOCH
2022-08-30T21:49:38.322,2022-08-30T21:50:49.657,EPOCH
2022-08-30T21:50:49.659,2022-08-30T21:52:01.576,EPOCH
2022-08-30T21:52:01.577,2022-08-30T21:53:13.211,EPOCH
2022-08-30T21:53:13.213,2022-08-30T21:54:25.253,EPOCH
2022-08-30T21:54:25.254,2022-08-30T21:55:36.550,EPOCH
2022-08-30T21:55:36.552,2022-08-30T21:56:47.174,EPOCH
2022-08-30T21:56:47.175,2022-08-30T21:57:58.648,EPOCH
2022-08-30T21:57:58.649,2022-08-30T21:59:10.175,EPOCH
2022-08-30T21:59:10.176,2022-08-30T22:00:21.654,EPOCH
2022-08-30T22:00:21.656,2022-08-30T22:01:33.842,EPOCH
2022-08-30T22:01:33.843,2022-08-30T22:02:45.691,EPOCH
2022-08-30T22:02:45.693,2022-08-30T22:03:57.169,EPOCH
2022-08-30T22:03:57.170,2022-08-30T22:05:08.609,EPOCH
2022-08-30T22:05:08.610,2022-08-30T22:08:59.472,EVAL
2022-08-30T22:08:59.493,2022-08-30T22:10:11.798,EPOCH
2022-08-30T22:10:11.800,2022-08-30T22:11:23.822,EPOCH
2022-08-30T22:11:23.823,2022-08-30T22:15:00.409,EVAL
2022-08-30T22:15:00.413,2022-08-30T22:16:12.379,EPOCH
2022-08-30T22:16:12.380,2022-08-30T22:17:23.917,EPOCH
2022-08-30T22:17:23.917,2022-08-30T22:21:00.431,EVAL
2022-08-30T22:21:00.450,2022-08-30T22:22:11.763,EPOCH
2022-08-30T22:22:11.764,2022-08-30T22:23:22.805,EPOCH
2022-08-30T22:23:22.805,2022-08-30T22:26:59.195,EVAL
2022-08-30T22:26:59.198,2022-08-30T22:28:10.745,EPOCH
2022-08-30T22:28:10.747,2022-08-30T22:29:22.079,EPOCH
2022-08-30T22:29:22.080,2022-08-30T22:32:58.560,EVAL
2022-08-30T22:32:58.563,2022-08-30T22:34:09.993,EPOCH
2022-08-30T22:34:09.995,2022-08-30T22:35:21.845,EPOCH
2022-08-30T22:35:21.845,2022-08-30T22:38:58.424,EVAL
2022-08-30T22:38:58.441,2022-08-30T22:40:09.634,EPOCH
2022-08-30T22:40:09.636,2022-08-30T22:41:21.436,EPOCH
2022-08-30T22:41:21.436,2022-08-30T22:44:57.853,EVAL
2022-08-30T22:44:57.855,2022-08-30T22:46:10.039,EPOCH
2022-08-30T22:46:10.041,2022-08-30T22:47:21.851,EPOCH
2022-08-30T22:47:21.851,2022-08-30T22:50:58.213,EVAL
2022-08-30T22:50:58.229,2022-08-30T22:52:10.320,EPOCH
2022-08-30T22:52:10.321,2022-08-30T22:53:21.765,EPOCH
2022-08-30T22:53:21.766,2022-08-30T22:56:58.170,EVAL
2022-08-30T22:56:58.173,2022-08-30T22:58:09.373,EPOCH
2022-08-30T22:58:09.374,2022-08-30T22:59:21.130,EPOCH
2022-08-30T22:59:21.130,2022-08-30T23:02:57.565,EVAL
2022-08-30T23:02:57.581,2022-08-30T23:04:09.097,EPOCH
2022-08-30T23:04:09.098,2022-08-30T23:05:21.109,EPOCH
2022-08-30T23:05:21.109,2022-08-30T23:08:57.548,EVAL
2022-08-30T23:08:57.565,2022-08-30T23:10:09.734,EPOCH
2022-08-30T23:10:09.735,2022-08-30T23:11:21.921,EPOCH
2022-08-30T23:11:21.922,2022-08-30T23:14:58.427,EVAL
2022-08-30T23:14:58.430,2022-08-30T23:16:10.708,EPOCH
2022-08-30T23:16:10.710,2022-08-30T23:17:22.879,EPOCH
2022-08-30T23:17:22.880,2022-08-30T23:20:59.298,EVAL
2022-08-30T23:20:59.301,2022-08-30T23:22:11.304,EPOCH
